data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396	
D00180	0.12281	0.35088	0.95000	0.36842	0.31579	0.76923	0.29825	0.42105	0.22807	0.12281	1.00000	0.10526	0.17241	0.31579	0.10526	0.26316	0.22807	0.19298	0.15789	0.21053	0.15789	0.17544	0.21053	0.15789	0.27966	0.43860	0.21053	0.28070	0.24561	0.53425	0.21053	0.19298	0.26316	0.19298	0.22807	0.37097	0.17544	0.17391	0.28070	0.85965	0.26316	0.19298	0.36842	0.22807	0.26316	0.28455	0.41667	0.21053	0.19298	0.33333	0.15789	0.22807	0.17544	0.14035	0.38596	0.35088	0.17544	0.22807	0.21053	0.24561	0.12069	0.17544	0.08772	0.17544	0.29825	0.35088	0.19298	0.28070	0.15789	0.24561	0.12281	0.15789	0.26316	0.29825	0.32941	0.17544	0.22807	0.26230	0.15789	0.17544	0.16129	0.28070	0.30000	0.15789	0.28070	0.21053	0.23333	0.28070	0.24561	0.14035	0.24561	0.67949	0.22535	0.21429	0.20000	0.23188	0.36066	0.24561	0.24265	0.35714	0.21053	0.14035	0.22807	0.35772	0.17544	0.38750	0.35088	0.27536	0.46154	0.24561	0.32877	0.31579	0.24561	0.28070	0.31579	0.17544	0.33333	0.22951	0.17544	0.35088	0.24561	0.15152	0.11765	0.11475	0.29688	0.15789	0.21053	0.15789	0.17544	0.14035	0.72368	0.15789	0.29825	0.26316	0.13699	0.28070	0.29730	0.18841	0.15789	0.26316	0.13559	0.21053	0.12281	0.38028	0.12281	0.19298	0.28070	0.17544	0.38806	0.38158	0.46512	0.24138	0.24561	0.25641	0.41053	0.25373	0.32203	0.17544	0.28571	0.26316	0.28070	0.31579	0.19753	0.29825	0.26619	0.36842	0.31579	0.21053	0.35088	0.17544	0.29825	0.29825	0.15789	0.19298	0.35000	0.28070	0.36842	0.21053	0.29825	0.19298	0.17544	0.42647	0.26316	0.22807	0.71014	0.41558	0.33333	0.28070	0.28070	0.38739	0.84615	0.24242	0.14286	0.19298	0.20721	0.25000	0.29825	0.22807	0.19298	0.21053	0.14035	0.19298	0.28070	0.38983	0.26562	0.47368	0.26316	0.20833	0.38596	0.19298	0.28070	0.33333	0.15789	0.34426	0.28070	0.22034	0.35088	0.36842	0.17284	0.22807	0.22807	0.29825	0.29825	
D00225	0.24324	0.24324	0.10000	0.17021	0.32432	0.10769	0.20000	0.25000	0.36364	0.45946	0.10526	1.00000	0.25862	0.12500	0.44000	0.27027	0.37838	0.41860	0.51351	0.36000	0.27027	0.37838	0.21622	0.48649	0.19492	0.21277	0.13158	0.18919	0.30357	0.15068	0.36364	0.29730	0.29730	0.37838	0.37838	0.24194	0.40541	0.28986	0.24390	0.12281	0.19512	0.36170	0.28261	0.25000	0.17073	0.19512	0.15476	0.24324	0.43243	0.22500	0.32432	0.37838	0.57895	0.32432	0.26667	0.16216	0.55000	0.30435	0.35135	0.29730	0.29310	0.26316	0.34545	0.32727	0.13514	0.18919	0.37838	0.22449	0.18919	0.18919	0.32143	0.45946	0.32432	0.27027	0.20000	0.27027	0.35135	0.11475	0.29167	0.39583	0.38710	0.27027	0.22857	0.27083	0.45238	0.31250	0.28333	0.22727	0.24444	0.39583	0.26923	0.10256	0.23944	0.28571	0.26667	0.24638	0.19672	0.35135	0.19118	0.10714	0.24000	0.32432	0.18919	0.16260	0.48649	0.18750	0.28571	0.24638	0.15385	0.29412	0.19178	0.32432	0.27027	0.16216	0.27451	0.25532	0.18919	0.21311	0.35135	0.13514	0.34043	0.31818	0.38235	0.29508	0.20312	0.31111	0.35417	0.35135	0.27778	0.35294	0.10526	0.43243	0.24324	0.35135	0.32877	0.21622	0.17568	0.21739	0.47059	0.23913	0.30508	0.18605	0.37838	0.25352	0.36364	0.23077	0.30000	0.40541	0.16418	0.17105	0.13953	0.27586	0.31481	0.23077	0.12632	0.25373	0.18644	0.26316	0.28571	0.37838	0.18182	0.27027	0.27160	0.09804	0.17266	0.16216	0.16216	0.31111	0.20000	0.45946	0.29730	0.23404	0.30769	0.32692	0.25000	0.27027	0.29268	0.30769	0.27027	0.51351	0.32432	0.17647	0.32432	0.35897	0.11594	0.14286	0.21951	0.18919	0.31250	0.18018	0.12308	0.22727	0.33333	0.27027	0.24324	0.11364	0.24324	0.21622	0.48649	0.34146	0.32143	0.37838	0.29730	0.13559	0.25000	0.10870	0.24324	0.29167	0.35294	0.32432	0.32432	0.25490	0.54054	0.18033	0.30612	0.33898	0.21053	0.13514	0.28395	0.23684	0.28571	0.27027	0.24324	
D00227	0.22414	0.31034	0.18333	0.20690	0.34483	0.21538	0.17241	0.22414	0.29310	0.32759	0.17241	0.25862	1.00000	0.17241	0.24138	0.27586	0.29310	0.32759	0.29310	0.31034	0.24138	0.29310	0.27586	0.24138	0.25424	0.31034	0.25862	0.20690	0.24138	0.19178	0.24138	0.44828	0.31034	0.27586	0.37931	0.25806	0.29310	0.24638	0.36207	0.13793	0.31034	0.36207	0.24138	0.22414	0.31034	0.28455	0.21429	0.36207	0.29310	0.29310	0.29310	0.27586	0.25862	0.32759	0.24138	0.27586	0.24138	0.31034	0.32759	0.36207	0.46552	0.24138	0.25862	0.25862	0.25862	0.31034	0.39655	0.18966	0.13793	0.25862	0.22414	0.27586	0.34483	0.24138	0.22353	0.25862	0.25862	0.11475	0.32759	0.29310	0.24194	0.39655	0.25714	0.22414	0.31034	0.20690	0.15000	0.27586	0.31034	0.32759	0.34483	0.24359	0.26761	0.25714	0.18333	0.24638	0.19672	0.29310	0.25000	0.18750	0.20690	0.25862	0.22414	0.25203	0.27586	0.21250	0.18966	0.20290	0.20000	0.22414	0.24658	0.34483	0.32759	0.37931	0.29310	0.25862	0.29310	0.19672	0.29310	0.22414	0.25862	0.24242	0.22059	0.50820	0.14062	0.24138	0.24138	0.24138	0.24138	0.27586	0.23684	0.25862	0.27586	0.31034	0.26027	0.31034	0.27027	0.15942	0.20690	0.32759	0.20339	0.58621	0.24138	0.23944	0.22414	0.29310	0.34483	0.24138	0.23881	0.35526	0.24419	0.25862	0.25862	0.26923	0.28421	0.23881	0.16949	0.22414	0.22222	0.31034	0.29310	0.34483	0.22222	0.12069	0.25180	0.27586	0.20690	0.20690	0.32759	0.31034	0.27586	0.32759	0.24138	0.24138	0.18333	0.27586	0.29310	0.24138	0.32759	0.25862	0.27586	0.33824	0.31034	0.31034	0.21739	0.22078	0.18966	0.58621	0.32759	0.27928	0.16923	0.22727	0.28571	0.22414	0.22523	0.17727	0.24138	0.27586	0.27586	0.34483	0.20690	0.24138	0.41379	0.22881	0.26562	0.25862	0.48276	0.33333	0.34483	0.22414	0.32759	0.24138	0.24138	0.18033	0.41379	0.27119	0.20690	0.17241	0.35802	0.25862	0.27586	0.34483	0.22414	
D00232	0.12500	0.17857	0.31667	0.25000	0.17857	0.38462	0.39286	0.33929	0.28571	0.12500	0.31579	0.12500	0.17241	1.00000	0.19643	0.25000	0.21429	0.21429	0.21429	0.21429	0.14286	0.21429	0.23214	0.17857	0.23729	0.41071	0.14286	0.25000	0.17857	0.41096	0.21429	0.14286	0.21429	0.25000	0.17857	0.22581	0.21429	0.18841	0.26786	0.36842	0.26786	0.25000	0.39286	0.19643	0.26786	0.23577	0.36905	0.28571	0.23214	0.33929	0.23214	0.25000	0.17857	0.21429	0.28571	0.26786	0.17857	0.21429	0.26786	0.21429	0.15517	0.15789	0.08929	0.19643	0.25000	0.30357	0.19643	0.35714	0.16071	0.33929	0.16071	0.17857	0.26786	0.28571	0.27059	0.16071	0.25000	0.18033	0.14286	0.19643	0.09677	0.23214	0.25714	0.17857	0.28571	0.21429	0.30000	0.28571	0.28571	0.14286	0.25000	0.37179	0.25352	0.28571	0.11667	0.23188	0.39344	0.25000	0.25000	0.39286	0.30357	0.12500	0.30357	0.30081	0.21429	0.33750	0.28571	0.26087	0.41538	0.25000	0.49315	0.19643	0.21429	0.32143	0.25000	0.23214	0.26786	0.31148	0.26786	0.26786	0.16071	0.15152	0.16176	0.21311	0.26562	0.16071	0.21429	0.19643	0.16071	0.16071	0.36842	0.19643	0.28571	0.23214	0.19178	0.23214	0.45946	0.18841	0.17857	0.19643	0.20339	0.26786	0.14286	0.39437	0.16071	0.23214	0.14286	0.19643	0.38806	0.36842	0.39535	0.22414	0.23214	0.23077	0.34737	0.19403	0.45763	0.17544	0.15873	0.21429	0.26786	0.26786	0.24691	0.19643	0.23022	0.32143	0.23214	0.21429	0.30357	0.23214	0.28571	0.23214	0.16071	0.23214	0.35000	0.21429	0.25000	0.23214	0.28571	0.19643	0.16071	0.39706	0.23214	0.21429	0.39130	0.41558	0.32143	0.25000	0.17857	0.29730	0.36923	0.25758	0.15873	0.19643	0.18018	0.20909	0.28571	0.25000	0.19643	0.19643	0.10714	0.19643	0.21429	0.30508	0.21875	0.37500	0.19643	0.15278	0.16071	0.16071	0.25000	0.23214	0.14286	0.27869	0.17857	0.16949	0.24561	0.28571	0.17284	0.21429	0.23214	0.28571	0.28571	
D00234	0.22000	0.22000	0.11667	0.16000	0.28000	0.13846	0.18000	0.24000	0.46000	0.36000	0.10526	0.44000	0.24138	0.19643	1.00000	0.38000	0.30000	0.48000	0.46000	0.32000	0.24000	0.44000	0.24000	0.38000	0.27119	0.24000	0.18000	0.16000	0.35714	0.24658	0.38000	0.24000	0.34000	0.44000	0.32000	0.20968	0.34000	0.33333	0.28000	0.10526	0.20000	0.36000	0.26000	0.23077	0.20000	0.25203	0.20238	0.28000	0.48000	0.30000	0.38000	0.40000	0.54000	0.36000	0.16000	0.20000	0.56000	0.22000	0.36000	0.28000	0.31034	0.36842	0.34545	0.32727	0.16000	0.24000	0.30000	0.20000	0.12000	0.30000	0.50000	0.48000	0.36000	0.38000	0.29412	0.20000	0.26000	0.21311	0.24000	0.26000	0.35484	0.42000	0.35714	0.24000	0.34000	0.26000	0.33333	0.20000	0.28000	0.36000	0.25000	0.16667	0.30986	0.30000	0.28333	0.31884	0.24590	0.34000	0.31618	0.17857	0.22000	0.28000	0.38000	0.21951	0.46000	0.21250	0.28000	0.31884	0.16923	0.17647	0.28767	0.30000	0.26000	0.24000	0.29412	0.30000	0.16000	0.31148	0.46000	0.18000	0.44000	0.33333	0.35294	0.31148	0.37500	0.40000	0.42000	0.54000	0.31481	0.47059	0.15789	0.48000	0.24000	0.36000	0.38356	0.30000	0.31081	0.28986	0.29412	0.22000	0.35593	0.22000	0.44000	0.32394	0.41818	0.26000	0.28000	0.50000	0.25373	0.21053	0.22093	0.29310	0.27778	0.35897	0.16842	0.32836	0.23729	0.24561	0.28571	0.34000	0.25455	0.34000	0.38272	0.09804	0.23022	0.20000	0.20000	0.28000	0.22000	0.52000	0.38000	0.30000	0.36000	0.50000	0.28333	0.34000	0.32000	0.38000	0.32000	0.46000	0.36000	0.19118	0.50000	0.46000	0.14493	0.24675	0.30000	0.30000	0.32000	0.20721	0.12308	0.36364	0.36508	0.26000	0.33333	0.13182	0.38000	0.24000	0.44000	0.42000	0.37500	0.46000	0.40000	0.16949	0.34375	0.14000	0.24000	0.37500	0.33333	0.24000	0.34000	0.29412	0.50000	0.27869	0.22000	0.28814	0.28070	0.22000	0.34568	0.32000	0.26000	0.40000	0.30000	
D00235	0.36667	0.26667	0.26667	0.34043	0.50000	0.24615	0.32000	0.31250	0.43182	0.33333	0.26316	0.27027	0.27586	0.25000	0.38000	1.00000	0.60000	0.41860	0.40625	0.36000	0.23333	0.40541	0.33333	0.53333	0.22034	0.34043	0.36842	0.36667	0.37500	0.27397	0.43182	0.16667	0.41935	0.46875	0.31250	0.27419	0.50000	0.31884	0.43902	0.28070	0.34146	0.31915	0.56522	0.36538	0.31707	0.21951	0.22619	0.43243	0.40000	0.45000	0.24242	0.56667	0.34211	0.26667	0.28889	0.33333	0.35000	0.36957	0.66667	0.20000	0.31034	0.36842	0.29091	0.32727	0.26667	0.25806	0.30000	0.34694	0.30000	0.31250	0.32143	0.40000	0.50000	0.71429	0.31765	0.23333	0.40000	0.22951	0.33333	0.39583	0.33871	0.40541	0.37143	0.29167	0.42857	0.41667	0.31667	0.36364	0.44444	0.37500	0.44231	0.24359	0.35211	0.30000	0.26667	0.36232	0.27869	0.50000	0.19853	0.16071	0.32000	0.30000	0.36111	0.19512	0.40000	0.30000	0.26190	0.33333	0.21538	0.41176	0.24658	0.46667	0.26667	0.32432	0.37255	0.38298	0.33333	0.29508	0.42857	0.23333	0.38298	0.28788	0.27941	0.26230	0.28125	0.40000	0.39583	0.37143	0.35185	0.39216	0.25000	0.39394	0.23333	0.60000	0.30137	0.35294	0.25676	0.28986	0.29412	0.30435	0.30508	0.32558	0.35484	0.35211	0.32727	0.28205	0.35000	0.32432	0.28358	0.26316	0.24419	0.37931	0.35185	0.32051	0.23158	0.37313	0.28814	0.35088	0.31746	0.60000	0.32727	0.50000	0.24691	0.25490	0.19424	0.33333	0.33333	0.37778	0.40000	0.37838	0.78788	0.38298	0.35897	0.42308	0.31667	0.36667	0.39024	0.43590	0.75676	0.32258	0.43333	0.27941	0.37838	0.28205	0.26087	0.24675	0.34146	0.40541	0.39583	0.21622	0.27692	0.33333	0.30159	0.33333	0.20721	0.13636	0.69444	0.32258	0.46667	0.43902	0.32143	0.42424	0.44118	0.18644	0.35938	0.23913	0.23333	0.31944	0.35294	0.36667	0.53333	0.35294	0.29032	0.22951	0.32653	0.27119	0.24561	0.40000	0.24691	0.31579	0.33333	0.40541	0.22222	
D00241	0.50000	0.33333	0.21667	0.21277	0.48000	0.20000	0.30000	0.31250	0.47727	0.32000	0.22807	0.37838	0.29310	0.21429	0.30000	0.60000	1.00000	0.34884	0.46875	0.40000	0.16667	0.40541	0.25000	0.40741	0.18644	0.29787	0.28947	0.54167	0.26786	0.21918	0.43182	0.19231	0.61290	0.40625	0.40625	0.25806	0.57143	0.21739	0.34146	0.22807	0.24390	0.34043	0.39130	0.28846	0.21951	0.17073	0.14286	0.40541	0.45714	0.40000	0.30303	0.53333	0.44737	0.26667	0.20000	0.34483	0.42500	0.36957	0.51724	0.36667	0.29310	0.33333	0.32727	0.34545	0.15385	0.25806	0.32143	0.32653	0.33333	0.31250	0.32143	0.43333	0.68966	0.54286	0.25882	0.23077	0.46667	0.21311	0.27083	0.37500	0.25806	0.48649	0.28571	0.27083	0.38095	0.45833	0.36667	0.27273	0.40000	0.31250	0.40385	0.19231	0.26761	0.27143	0.20000	0.27536	0.27869	0.56250	0.15441	0.12500	0.30000	0.20000	0.33333	0.16260	0.45714	0.26250	0.28571	0.31884	0.16923	0.35294	0.23288	0.50000	0.21429	0.24324	0.29412	0.29787	0.33333	0.27869	0.40000	0.17857	0.31915	0.27273	0.25000	0.22951	0.26562	0.31111	0.37500	0.34286	0.35185	0.37255	0.19737	0.39394	0.36667	0.53571	0.27397	0.32353	0.24324	0.24638	0.31373	0.21739	0.32203	0.37209	0.35484	0.30986	0.25455	0.25641	0.32500	0.32432	0.23881	0.23684	0.22093	0.29310	0.37037	0.29487	0.18947	0.28358	0.25424	0.31579	0.28571	0.55172	0.36364	0.50000	0.20988	0.19608	0.15108	0.18519	0.16667	0.40000	0.37500	0.48649	0.54545	0.31915	0.28205	0.34615	0.28333	0.37037	0.43902	0.33333	0.48649	0.38710	0.25926	0.23529	0.40541	0.30769	0.20290	0.22078	0.26829	0.37838	0.33333	0.17117	0.21538	0.33333	0.30159	0.41667	0.16216	0.10455	0.52778	0.25806	0.46667	0.53659	0.33929	0.42424	0.50000	0.14407	0.32812	0.19565	0.25000	0.27778	0.35294	0.42308	0.58621	0.35294	0.35484	0.18033	0.30612	0.33898	0.17544	0.25000	0.22222	0.28947	0.30952	0.45946	0.22222	
D00255	0.27907	0.20930	0.18333	0.17021	0.30233	0.20000	0.26000	0.20833	0.34091	0.37209	0.19298	0.41860	0.32759	0.21429	0.48000	0.41860	0.34884	1.00000	0.34884	0.28000	0.27907	0.39535	0.32558	0.44186	0.25424	0.23404	0.16279	0.18605	0.32143	0.26027	0.40909	0.18605	0.27907	0.41860	0.37209	0.24194	0.39535	0.36232	0.20930	0.17544	0.18605	0.31915	0.39130	0.30769	0.18605	0.24390	0.21429	0.32558	0.37209	0.32558	0.27907	0.55814	0.30233	0.25581	0.11111	0.18605	0.30233	0.26087	0.60465	0.30233	0.36207	0.47368	0.41818	0.38182	0.09302	0.20930	0.27907	0.26531	0.09302	0.27907	0.53571	0.44186	0.34884	0.41860	0.24706	0.20930	0.30233	0.14754	0.27083	0.29167	0.37097	0.27907	0.30000	0.37500	0.20930	0.33333	0.30000	0.13636	0.28889	0.52083	0.38462	0.19231	0.28169	0.31429	0.36667	0.28986	0.27869	0.32558	0.23529	0.13393	0.32000	0.30233	0.32558	0.20325	0.34884	0.22500	0.20930	0.27536	0.20000	0.17647	0.31507	0.30233	0.20930	0.20930	0.45098	0.38298	0.20930	0.27869	0.44186	0.13953	0.42553	0.39394	0.35294	0.31148	0.35938	0.51111	0.41667	0.46512	0.40741	0.39216	0.19737	0.46512	0.25581	0.37209	0.34247	0.27907	0.32432	0.30435	0.35294	0.19565	0.32203	0.23256	0.41860	0.33803	0.43636	0.32558	0.27907	0.46512	0.26866	0.25000	0.25581	0.31034	0.31481	0.28205	0.18947	0.29851	0.20339	0.35088	0.30159	0.37209	0.29091	0.30233	0.32099	0.13725	0.22302	0.18605	0.18605	0.35556	0.23256	0.37209	0.41860	0.27660	0.23256	0.40385	0.30000	0.37209	0.25581	0.18605	0.37209	0.41860	0.41860	0.22059	0.44186	0.30233	0.18841	0.24675	0.23256	0.27907	0.31250	0.21622	0.18462	0.34848	0.41270	0.32558	0.38739	0.15455	0.41860	0.32558	0.48837	0.37209	0.33929	0.46512	0.32558	0.19492	0.31250	0.10870	0.23256	0.33333	0.31373	0.20930	0.32558	0.33333	0.41860	0.24590	0.24490	0.30508	0.26316	0.20930	0.32099	0.46512	0.30233	0.37209	0.25581	
D00270	0.21875	0.25000	0.15000	0.19149	0.40625	0.18462	0.24000	0.27083	0.54545	0.56250	0.15789	0.51351	0.29310	0.21429	0.46000	0.40625	0.46875	0.34884	1.00000	0.44000	0.25000	0.51351	0.25000	0.62500	0.22034	0.23404	0.15789	0.18750	0.28571	0.17808	0.43182	0.28125	0.37500	0.68750	0.28125	0.27419	0.46875	0.24638	0.43902	0.17544	0.24390	0.34043	0.41304	0.28846	0.24390	0.21138	0.15476	0.37838	0.62857	0.30000	0.60606	0.46875	0.63158	0.56250	0.24444	0.21875	0.60000	0.30435	0.46875	0.40625	0.25862	0.29825	0.29091	0.36364	0.12500	0.25000	0.25000	0.26531	0.18750	0.25000	0.39286	0.46875	0.40625	0.40000	0.25882	0.28125	0.28125	0.18033	0.27083	0.39583	0.32258	0.43243	0.28571	0.18750	0.47619	0.33333	0.38333	0.22727	0.33333	0.37500	0.34615	0.14103	0.28169	0.28571	0.28333	0.27536	0.24590	0.40625	0.19853	0.10714	0.30000	0.25000	0.30556	0.15447	0.88571	0.20000	0.28571	0.27536	0.15385	0.27451	0.26027	0.37500	0.25000	0.16216	0.29412	0.27660	0.15152	0.27869	0.68571	0.12500	0.31915	0.25758	0.29412	0.39344	0.29688	0.33333	0.35417	0.62857	0.33333	0.39216	0.14474	0.42424	0.21875	0.37500	0.35616	0.20588	0.25676	0.23188	0.25490	0.23913	0.37288	0.30233	0.46875	0.26761	0.32727	0.23077	0.40000	0.45946	0.25373	0.18421	0.17442	0.27586	0.40741	0.25641	0.15789	0.28358	0.23729	0.28070	0.30159	0.46875	0.25455	0.31250	0.33333	0.15686	0.19424	0.18750	0.18750	0.33333	0.30000	0.72973	0.45455	0.23404	0.30769	0.36538	0.30000	0.37500	0.36585	0.35897	0.40541	0.46875	0.31250	0.17647	0.35135	0.61538	0.18841	0.23377	0.34146	0.40541	0.37500	0.17117	0.15385	0.34848	0.50794	0.34375	0.22523	0.11364	0.38889	0.21875	0.46875	0.39024	0.37500	0.42424	0.38235	0.12712	0.31250	0.17391	0.31250	0.44444	0.29412	0.31250	0.37500	0.31373	0.56250	0.19672	0.30612	0.28814	0.21053	0.21875	0.33333	0.21053	0.30952	0.45946	0.19444	
D00274	0.26000	0.36000	0.20000	0.22000	0.36000	0.20000	0.30000	0.28000	0.60000	0.34000	0.21053	0.36000	0.31034	0.21429	0.32000	0.36000	0.40000	0.28000	0.44000	1.00000	0.30000	0.36000	0.24000	0.40000	0.24576	0.30000	0.28000	0.28000	0.30357	0.24658	0.32000	0.32000	0.44000	0.44000	0.48000	0.25806	0.38000	0.40580	0.34000	0.24561	0.32000	0.40000	0.34000	0.23077	0.30000	0.28455	0.22619	0.30000	0.40000	0.38000	0.38000	0.34000	0.42000	0.38000	0.34000	0.36000	0.40000	0.42000	0.32000	0.36000	0.31034	0.42105	0.27273	0.27273	0.26000	0.22000	0.36000	0.24000	0.20000	0.26000	0.30357	0.38000	0.50000	0.30000	0.31765	0.30000	0.42000	0.22951	0.30000	0.42000	0.33871	0.52000	0.37143	0.22000	0.40000	0.32000	0.30000	0.30000	0.26000	0.34000	0.28846	0.24359	0.42254	0.38571	0.26667	0.42029	0.31148	0.64000	0.27941	0.18750	0.24000	0.30000	0.42000	0.22764	0.42000	0.22500	0.22000	0.33333	0.24615	0.23529	0.26027	0.38000	0.36000	0.38000	0.31373	0.24000	0.32000	0.31148	0.34000	0.30000	0.32000	0.34848	0.32353	0.29508	0.28125	0.38000	0.32000	0.36000	0.27778	0.43137	0.22368	0.36000	0.36000	0.40000	0.35616	0.38000	0.24324	0.21739	0.27451	0.30000	0.33898	0.24000	0.36000	0.35211	0.29091	0.38000	0.36000	0.28000	0.28358	0.25000	0.26744	0.34483	0.33333	0.35897	0.28421	0.43284	0.22034	0.22807	0.34921	0.40000	0.32727	0.40000	0.34568	0.17647	0.25180	0.28000	0.26000	0.34000	0.42000	0.42000	0.40000	0.34000	0.34000	0.38462	0.25000	0.42000	0.56000	0.36000	0.44000	0.40000	0.38000	0.27941	0.46000	0.36000	0.20290	0.25974	0.26000	0.34000	0.38000	0.23423	0.29231	0.37879	0.38095	0.26000	0.25225	0.17727	0.30000	0.24000	0.42000	0.46000	0.35714	0.38000	0.52000	0.23729	0.31250	0.20000	0.28000	0.40278	0.31373	0.34000	0.44000	0.27451	0.32000	0.21311	0.30000	0.28814	0.21053	0.28000	0.35802	0.36000	0.34000	0.32000	0.32000	
D00281	0.21739	0.30000	0.16667	0.19149	0.20000	0.13846	0.16000	0.18750	0.25000	0.32000	0.15789	0.27027	0.24138	0.14286	0.24000	0.23333	0.16667	0.27907	0.25000	0.30000	1.00000	0.32432	0.21429	0.25926	0.14407	0.25532	0.23684	0.30435	0.32143	0.13699	0.29545	0.26923	0.19355	0.18750	0.34375	0.19355	0.21429	0.24638	0.29268	0.15789	0.31707	0.27660	0.23913	0.17308	0.29268	0.13821	0.10714	0.29730	0.22857	0.20000	0.33333	0.23333	0.28947	0.33333	0.28889	0.27586	0.27500	0.30435	0.17241	0.30000	0.25862	0.24561	0.25455	0.21818	0.23077	0.22581	0.28571	0.22449	0.17391	0.18750	0.21429	0.30000	0.31034	0.28571	0.20000	0.88462	0.26667	0.21311	0.35417	0.27083	0.24194	0.35135	0.24286	0.29167	0.30952	0.25000	0.16667	0.31818	0.28889	0.27083	0.21154	0.12821	0.23944	0.24286	0.25000	0.21739	0.16393	0.28125	0.12500	0.11607	0.20000	0.32000	0.25000	0.12195	0.22857	0.16250	0.23810	0.20290	0.13846	0.21569	0.15068	0.21429	0.42857	0.48649	0.29412	0.29787	0.30303	0.18033	0.17143	0.21429	0.34043	0.22727	0.19118	0.24590	0.17188	0.31111	0.25000	0.17143	0.18519	0.25490	0.13158	0.33333	0.20000	0.25000	0.19178	0.47059	0.14865	0.18841	0.25490	0.39130	0.20339	0.18605	0.25806	0.21127	0.23636	0.35897	0.30000	0.24324	0.13433	0.14474	0.12791	0.27586	0.22222	0.24359	0.14737	0.22388	0.15254	0.21053	0.20635	0.24138	0.16364	0.21875	0.20988	0.19608	0.12230	0.14815	0.21739	0.17778	0.30000	0.21622	0.27273	0.31915	0.38462	0.25000	0.18333	0.37037	0.29268	0.35897	0.27027	0.25806	0.37037	0.17647	0.27027	0.23077	0.13043	0.11688	0.34146	0.21622	0.33333	0.13514	0.15385	0.18182	0.26984	0.21739	0.15315	0.09545	0.27778	0.25806	0.23333	0.26829	0.21429	0.21212	0.35294	0.13559	0.18750	0.15217	0.25000	0.22222	0.25490	0.23077	0.20690	0.17647	0.25806	0.19672	0.28571	0.23729	0.22807	0.13043	0.20988	0.31579	0.33333	0.21622	0.52778	
