data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00180	0.12281	0.35088	0.95	0.36842	0.31579	0.76923	0.29825	0.42105	0.22807	0.12281	1.0	0.10526	0.17241	0.33333	0.10526	0.26316	0.22807	0.19298	0.14035	0.19298	0.14035	0.17544	0.21053	0.15789	0.2735	0.4386	0.21053	0.2807	0.24561	0.53425	0.21053	0.19298	0.26316	0.19298	0.22807	0.37097	0.17544	0.17391	0.2807	0.85965	0.26316	0.19298	0.36842	0.22807	0.26316	0.28455	0.41667	0.21053	0.19298	0.33333	0.14035	0.21053	0.17544	0.14035	0.38596	0.35088	0.17544	0.22807	0.21053	0.24561	0.10526	0.17544	0.08772	0.17544	0.2807	0.35088	0.19298	0.29825	0.14035	0.22807	0.12281	0.15789	0.26316	0.2807	0.32941	0.14035	0.19298	0.2623	0.15789	0.17544	0.16129	0.26316	0.3	0.17544	0.2807	0.21053	0.23729	0.26316	0.22807	0.14035	0.24561	0.67949	0.22535	0.21429	0.2	0.23188	0.36667	0.24561	0.23881	0.36036	0.21053	0.14035	0.22807	0.36066	0.17544	0.3875	0.35088	0.27536	0.46154	0.24561	0.32877	0.31579	0.22807	0.26316	0.31579	0.17544	0.33333	0.2	0.15789	0.33333	0.21053	0.15152	0.10448	0.1	0.29688	0.15789	0.19298	0.15789	0.17544	0.14035	0.72368	0.14035	0.2807	0.24561	0.13699	0.26316	0.2973	0.18841	0.15789	0.24561	0.12069	0.22807	0.10526	0.35714	0.12281	0.17544	0.2807	0.15789	0.38806	0.38158	0.46512	0.24138	0.26316	0.25974	0.41053	0.25373	0.32759	0.17544	0.28571	0.26316	0.2807	0.29825	0.20253	0.29825	0.26619	0.36842	0.29825	0.21053	0.35088	0.17544	0.29825	0.29825	0.15789	0.19298	0.35	0.2807	0.36842	0.21053	0.29825	0.19298	0.17544	0.42647	0.26316	0.22807	0.71014	0.41558	0.29825	0.2807	0.2807	0.39091	0.84615	0.24615	0.14516	0.19298	0.20721	0.25	0.2807	0.21053	0.19298	0.19298	0.14035	0.19298	0.2807	0.38983	0.26563	0.47368	0.26316	0.19718	0.38596	0.15789	0.2807	0.33333	0.15789	0.34426	0.2807	0.22034	0.35088	0.36842	0.17284	0.22807	0.22807	0.29825	0.2807
D00225	0.25	0.25	0.1	0.17021	0.33333	0.09231	0.2	0.22917	0.34884	0.44444	0.10526	1.0	0.25862	0.10909	0.46	0.27778	0.36111	0.44186	0.5	0.34694	0.25	0.38889	0.19444	0.5	0.18803	0.21277	0.15789	0.19444	0.30909	0.15068	0.34884	0.27778	0.27778	0.38889	0.33333	0.24194	0.41667	0.28986	0.2439	0.12281	0.17073	0.3617	0.28261	0.25	0.14634	0.19512	0.15476	0.21622	0.41667	0.2	0.30556	0.36111	0.56757	0.33333	0.26667	0.13889	0.53846	0.28261	0.33333	0.30556	0.29825	0.26316	0.34545	0.32727	0.13889	0.16667	0.36111	0.20833	0.16667	0.22222	0.32143	0.44444	0.33333	0.22222	0.18824	0.22222	0.33333	0.11475	0.2766	0.38298	0.3871	0.25	0.21429	0.25532	0.45238	0.29787	0.27119	0.16279	0.22727	0.375	0.25	0.10256	0.23944	0.28571	0.25	0.26087	0.18333	0.33333	0.18657	0.0991	0.22449	0.33333	0.16667	0.15574	0.47222	0.175	0.30952	0.23188	0.15385	0.29412	0.19178	0.30556	0.22222	0.13889	0.3	0.23404	0.16667	0.21667	0.36111	0.11111	0.33333	0.30303	0.38806	0.31667	0.20313	0.33333	0.36957	0.36111	0.27778	0.37255	0.10526	0.41667	0.22222	0.33333	0.32877	0.19444	0.17568	0.21739	0.48	0.24444	0.31034	0.16667	0.38889	0.24286	0.33333	0.21053	0.3	0.44444	0.16418	0.17105	0.13953	0.27586	0.32075	0.24675	0.12632	0.23881	0.18966	0.25	0.28571	0.33333	0.2	0.25	0.26582	0.09804	0.17266	0.16667	0.13889	0.31111	0.175	0.44444	0.27778	0.23404	0.30769	0.32692	0.25	0.25	0.31707	0.30769	0.27027	0.52778	0.33333	0.17647	0.35135	0.35897	0.11594	0.14286	0.17949	0.18919	0.29167	0.17273	0.12308	0.23077	0.33871	0.27778	0.24324	0.10909	0.19444	0.16667	0.5	0.325	0.32143	0.38889	0.30556	0.12712	0.26563	0.13043	0.22222	0.28169	0.35294	0.33333	0.33333	0.2549	0.55556	0.18033	0.30612	0.33898	0.21053	0.13889	0.28395	0.21053	0.2619	0.27027	0.22222
D00227	0.22414	0.31034	0.18333	0.2069	0.34483	0.21538	0.17241	0.22414	0.2931	0.32759	0.17241	0.25862	1.0	0.18966	0.24138	0.27586	0.2931	0.32759	0.2931	0.31034	0.22414	0.2931	0.27586	0.24138	0.25641	0.31034	0.25862	0.2069	0.25862	0.19178	0.24138	0.44828	0.31034	0.27586	0.37931	0.25806	0.2931	0.24638	0.36207	0.13793	0.31034	0.36207	0.24138	0.22414	0.31034	0.28455	0.21429	0.36207	0.2931	0.2931	0.31034	0.25862	0.25862	0.32759	0.24138	0.27586	0.24138	0.31034	0.32759	0.36207	0.48276	0.24138	0.25862	0.25862	0.25862	0.31034	0.39655	0.2069	0.13793	0.22414	0.22414	0.27586	0.34483	0.22414	0.22353	0.24138	0.25862	0.11475	0.31034	0.2931	0.24194	0.39655	0.25714	0.22414	0.31034	0.2069	0.13559	0.2931	0.2931	0.32759	0.34483	0.24359	0.26761	0.25714	0.18333	0.24638	0.2	0.2931	0.23881	0.18919	0.2069	0.25862	0.22414	0.2541	0.27586	0.2125	0.18966	0.2029	0.2	0.22414	0.24658	0.34483	0.31034	0.36207	0.27586	0.25862	0.2931	0.18333	0.27586	0.22414	0.24138	0.24242	0.19403	0.51667	0.14063	0.24138	0.24138	0.24138	0.24138	0.27586	0.23684	0.25862	0.27586	0.2931	0.26027	0.2931	0.27027	0.15942	0.2069	0.31034	0.18966	0.58621	0.24138	0.24286	0.2069	0.27586	0.34483	0.22414	0.23881	0.35526	0.24419	0.25862	0.27586	0.27273	0.28421	0.23881	0.17241	0.24138	0.22222	0.31034	0.2931	0.32759	0.22785	0.12069	0.2518	0.27586	0.2069	0.2069	0.32759	0.31034	0.27586	0.32759	0.24138	0.24138	0.18333	0.27586	0.2931	0.24138	0.32759	0.25862	0.27586	0.33824	0.31034	0.31034	0.21739	0.22078	0.18966	0.58621	0.32759	0.28182	0.16923	0.23077	0.27419	0.22414	0.22523	0.17727	0.22414	0.27586	0.27586	0.34483	0.2069	0.24138	0.41379	0.22881	0.26563	0.25862	0.48276	0.32394	0.34483	0.22414	0.32759	0.24138	0.24138	0.18033	0.41379	0.27119	0.2069	0.17241	0.35802	0.25862	0.27586	0.34483	0.22414
D00232	0.12727	0.18182	0.33333	0.25455	0.18182	0.38462	0.4	0.34545	0.29091	0.12727	0.33333	0.10909	0.18966	1.0	0.18182	0.25455	0.2	0.2	0.2	0.2	0.12727	0.2	0.23636	0.18182	0.23932	0.41818	0.14545	0.25455	0.16364	0.41096	0.2	0.14545	0.21818	0.25455	0.18182	0.22581	0.21818	0.18841	0.27273	0.38596	0.27273	0.25455	0.4	0.2	0.27273	0.23577	0.36905	0.29091	0.23636	0.34545	0.23636	0.25455	0.18182	0.21818	0.27273	0.27273	0.18182	0.21818	0.27273	0.21818	0.14035	0.15789	0.07273	0.18182	0.25455	0.30909	0.2	0.34545	0.14545	0.30909	0.16071	0.18182	0.27273	0.29091	0.27059	0.14545	0.21818	0.18033	0.14545	0.18182	0.1129	0.23636	0.27143	0.16364	0.29091	0.2	0.30508	0.29091	0.29091	0.12727	0.25455	0.37179	0.25352	0.28571	0.11667	0.23188	0.38333	0.23636	0.25373	0.38739	0.30909	0.12727	0.30909	0.30328	0.2	0.3375	0.27273	0.26087	0.43077	0.25455	0.49315	0.2	0.21818	0.32727	0.25455	0.23636	0.27273	0.31667	0.27273	0.27273	0.16364	0.15152	0.16418	0.2	0.28125	0.16364	0.21818	0.2	0.14545	0.16364	0.36842	0.2	0.29091	0.23636	0.19178	0.23636	0.45946	0.2029	0.16364	0.2	0.18966	0.27273	0.14545	0.4	0.16364	0.23636	0.14545	0.2	0.40299	0.36842	0.39535	0.22414	0.21818	0.24675	0.34737	0.20896	0.44828	0.16071	0.15873	0.21818	0.25455	0.27273	0.24051	0.2	0.23022	0.32727	0.23636	0.21818	0.30909	0.21818	0.29091	0.23636	0.16364	0.21818	0.36667	0.21818	0.23636	0.23636	0.29091	0.2	0.16364	0.39706	0.23636	0.21818	0.4058	0.41558	0.30909	0.25455	0.18182	0.30909	0.38462	0.26154	0.16129	0.2	0.18018	0.20909	0.29091	0.25455	0.2	0.16364	0.125	0.2	0.21818	0.30508	0.21875	0.38182	0.2	0.15493	0.16364	0.12727	0.25455	0.23636	0.14545	0.27869	0.18182	0.18644	0.26316	0.29091	0.18519	0.21818	0.23636	0.29091	0.27273
D00234	0.22	0.22	0.11667	0.16	0.28	0.13846	0.18	0.24	0.46	0.36	0.10526	0.46	0.24138	0.18182	1.0	0.38	0.3	0.48	0.46	0.34	0.2	0.46	0.24	0.38	0.2735	0.24	0.18	0.16	0.32727	0.24658	0.4	0.24	0.34	0.44	0.32	0.20968	0.34	0.33333	0.28	0.10526	0.2	0.36	0.26	0.23077	0.2	0.25203	0.20238	0.28	0.48	0.3	0.36	0.38	0.56	0.36	0.16	0.2	0.58	0.22	0.36	0.28	0.29825	0.36842	0.34545	0.32727	0.16	0.24	0.3	0.22	0.14	0.3	0.5	0.48	0.36	0.36	0.29412	0.18	0.28	0.21311	0.26	0.28	0.35484	0.4	0.35714	0.26	0.34	0.26	0.32203	0.18	0.26	0.36	0.25	0.16667	0.30986	0.3	0.28333	0.31884	0.25	0.32	0.3209	0.18018	0.24	0.28	0.38	0.22131	0.46	0.2125	0.28	0.31884	0.16923	0.17647	0.28767	0.28	0.28	0.24	0.3	0.3	0.16	0.3	0.44	0.16	0.44	0.33333	0.34328	0.31667	0.375	0.4	0.42	0.54	0.31481	0.47059	0.15789	0.46	0.22	0.34	0.38356	0.3	0.31081	0.28986	0.28	0.24	0.36207	0.24	0.42	0.31429	0.38889	0.26	0.28	0.5	0.25373	0.21053	0.22093	0.2931	0.26415	0.36364	0.16842	0.32836	0.24138	0.25	0.28571	0.34	0.25455	0.32	0.37975	0.09804	0.23022	0.2	0.18	0.28	0.22	0.52	0.38	0.3	0.36	0.5	0.28333	0.34	0.32	0.38	0.32	0.46	0.36	0.19118	0.5	0.46	0.14493	0.24675	0.28	0.3	0.32	0.20909	0.12308	0.36923	0.35484	0.26	0.33333	0.13182	0.36	0.22	0.44	0.44	0.375	0.46	0.4	0.16949	0.34375	0.14	0.24	0.35211	0.33333	0.28	0.34	0.29412	0.5	0.27869	0.22	0.28814	0.2807	0.22	0.34568	0.32	0.26	0.4	0.28
D00235	0.36667	0.26667	0.26667	0.34043	0.5	0.24615	0.32	0.3125	0.44186	0.33333	0.26316	0.27778	0.27586	0.25455	0.38	1.0	0.56667	0.4186	0.41935	0.36735	0.23333	0.38889	0.33333	0.53333	0.21368	0.34043	0.36842	0.36667	0.36364	0.27397	0.4186	0.16667	0.41935	0.46875	0.3125	0.27419	0.5	0.31884	0.43902	0.2807	0.34146	0.31915	0.56522	0.36538	0.31707	0.21951	0.22619	0.43243	0.4	0.45	0.25	0.6	0.35135	0.26667	0.28889	0.33333	0.35897	0.36957	0.66667	0.2	0.29825	0.36842	0.29091	0.32727	0.26667	0.25806	0.3	0.35417	0.26667	0.26667	0.32143	0.4	0.5	0.73529	0.31765	0.2	0.4	0.22951	0.31915	0.40426	0.33871	0.41667	0.37143	0.29787	0.42857	0.40426	0.32203	0.32558	0.43182	0.375	0.44231	0.24359	0.35211	0.3	0.26667	0.36232	0.28333	0.48387	0.20149	0.16216	0.32653	0.3	0.36111	0.19672	0.41176	0.3	0.2619	0.33333	0.21538	0.41176	0.24658	0.43333	0.26667	0.30556	0.38	0.38298	0.33333	0.28333	0.41176	0.23333	0.37778	0.28788	0.26866	0.25	0.28125	0.4	0.3913	0.37143	0.35185	0.39216	0.25	0.375	0.23333	0.63333	0.30137	0.3125	0.25676	0.28986	0.3	0.28889	0.31034	0.30952	0.33333	0.35714	0.31481	0.26316	0.35	0.30556	0.28358	0.26316	0.24419	0.37931	0.35849	0.31169	0.23158	0.37313	0.2931	0.35714	0.31746	0.6	0.32727	0.51613	0.24051	0.2549	0.19424	0.33333	0.3	0.37778	0.4	0.38889	0.78788	0.38298	0.35897	0.42308	0.31667	0.36667	0.39024	0.4359	0.75676	0.32258	0.43333	0.27941	0.37838	0.28205	0.26087	0.24675	0.33333	0.40541	0.39583	0.21818	0.27692	0.33846	0.30645	0.33333	0.20721	0.13636	0.71429	0.26667	0.46667	0.4	0.32143	0.42424	0.44118	0.18644	0.35938	0.23913	0.23333	0.32394	0.35294	0.36667	0.53333	0.35294	0.29032	0.22951	0.32653	0.27119	0.24561	0.4	0.24691	0.31579	0.33333	0.40541	0.22857
D00241	0.52174	0.36667	0.21667	0.21277	0.52	0.18462	0.3	0.33333	0.46512	0.32	0.22807	0.36111	0.2931	0.2	0.3	0.56667	1.0	0.34884	0.45161	0.40816	0.17391	0.38889	0.25	0.40741	0.17949	0.2766	0.28947	0.52174	0.23636	0.21918	0.4186	0.19231	0.6129	0.375	0.4375	0.25806	0.57143	0.23188	0.31707	0.22807	0.21951	0.3617	0.36957	0.28846	0.21951	0.1626	0.13095	0.37838	0.45714	0.375	0.28125	0.55172	0.43243	0.26667	0.22222	0.34483	0.41026	0.34783	0.51724	0.36667	0.2807	0.33333	0.32727	0.34545	0.16	0.25806	0.32143	0.33333	0.30435	0.3	0.33929	0.43333	0.72414	0.52941	0.24706	0.17391	0.44444	0.19672	0.25532	0.3617	0.27419	0.52778	0.27143	0.25532	0.38095	0.44681	0.35593	0.25581	0.36364	0.29167	0.38462	0.19231	0.28169	0.27143	0.21667	0.28986	0.26667	0.58065	0.14925	0.11712	0.28571	0.24	0.36111	0.15574	0.44118	0.25	0.30952	0.30435	0.18462	0.33333	0.23288	0.55556	0.25926	0.25	0.3	0.31915	0.30303	0.28333	0.41176	0.22222	0.31111	0.25758	0.25373	0.21667	0.25	0.31111	0.3913	0.34286	0.35185	0.37255	0.19737	0.40625	0.41379	0.59259	0.26027	0.3125	0.22973	0.24638	0.32	0.2	0.32759	0.35714	0.36667	0.3	0.25926	0.26316	0.325	0.33333	0.23881	0.23684	0.2093	0.2931	0.37736	0.28571	0.18947	0.29851	0.27586	0.32143	0.28571	0.58621	0.38182	0.54839	0.20253	0.19608	0.14388	0.18519	0.21739	0.4	0.35	0.47222	0.51515	0.29787	0.25641	0.32692	0.26667	0.37037	0.46341	0.30769	0.45946	0.3871	0.22222	0.23529	0.40541	0.30769	0.18841	0.22078	0.25641	0.37838	0.3125	0.16364	0.2	0.33846	0.29032	0.43478	0.16216	0.1	0.51429	0.26667	0.46667	0.525	0.33929	0.42424	0.52941	0.15254	0.32813	0.19565	0.25	0.28169	0.35294	0.41667	0.62069	0.35294	0.35484	0.18033	0.28571	0.33898	0.17544	0.26087	0.20988	0.31579	0.30952	0.45946	0.22857
D00255	0.27907	0.2093	0.18333	0.17021	0.30233	0.2	0.26	0.20833	0.34884	0.37209	0.19298	0.44186	0.32759	0.2	0.48	0.4186	0.34884	1.0	0.37209	0.26531	0.25581	0.4186	0.32558	0.44186	0.25641	0.23404	0.16279	0.18605	0.30909	0.26027	0.4186	0.18605	0.27907	0.4186	0.37209	0.24194	0.39535	0.36232	0.2093	0.17544	0.18605	0.31915	0.3913	0.30769	0.18605	0.2439	0.21429	0.32558	0.37209	0.32558	0.25581	0.53488	0.32558	0.25581	0.11111	0.18605	0.32558	0.26087	0.60465	0.30233	0.36842	0.47368	0.41818	0.38182	0.09302	0.2093	0.27907	0.27083	0.09302	0.27907	0.53571	0.44186	0.34884	0.39535	0.24706	0.23256	0.30233	0.14754	0.2766	0.2766	0.37097	0.27907	0.3	0.38298	0.2093	0.31915	0.30508	0.13953	0.25	0.52083	0.38462	0.19231	0.28169	0.31429	0.36667	0.28986	0.28333	0.32558	0.23881	0.13514	0.32653	0.30233	0.32558	0.20492	0.37209	0.225	0.2093	0.27536	0.2	0.17647	0.31507	0.27907	0.23256	0.2093	0.46	0.38298	0.2093	0.28333	0.4186	0.13953	0.4	0.39394	0.32836	0.31667	0.35938	0.51111	0.36957	0.46512	0.40741	0.39216	0.19737	0.44186	0.25581	0.34884	0.34247	0.27907	0.32432	0.30435	0.36	0.2	0.32759	0.23256	0.39535	0.32857	0.40741	0.32558	0.27907	0.46512	0.26866	0.25	0.25581	0.31034	0.32075	0.28571	0.18947	0.29851	0.2069	0.35714	0.30159	0.37209	0.29091	0.27907	0.32911	0.13725	0.22302	0.18605	0.16279	0.35556	0.23256	0.39535	0.4186	0.2766	0.23256	0.40385	0.3	0.37209	0.25581	0.18605	0.37209	0.4186	0.4186	0.22059	0.44186	0.30233	0.18841	0.24675	0.2093	0.27907	0.3125	0.21818	0.18462	0.35385	0.41935	0.32558	0.38739	0.15455	0.39535	0.30233	0.48837	0.37209	0.33929	0.46512	0.32558	0.19492	0.3125	0.1087	0.23256	0.33803	0.31373	0.23256	0.32558	0.33333	0.4186	0.2459	0.2449	0.30508	0.26316	0.2093	0.32099	0.46512	0.30233	0.37209	0.27907
D00270	0.22581	0.22581	0.13333	0.19149	0.41935	0.16923	0.24	0.25	0.53488	0.54839	0.14035	0.5	0.2931	0.2	0.46	0.41935	0.45161	0.37209	1.0	0.42857	0.22581	0.55556	0.25806	0.64516	0.21368	0.21277	0.18421	0.16129	0.27273	0.16438	0.46512	0.25806	0.35484	0.71875	0.25	0.25806	0.48387	0.24638	0.43902	0.17544	0.2439	0.3617	0.3913	0.28846	0.2439	0.21138	0.14286	0.35135	0.62857	0.275	0.5625	0.51613	0.62162	0.54839	0.24444	0.19355	0.58974	0.32609	0.48387	0.3871	0.2807	0.31579	0.30909	0.38182	0.12903	0.22581	0.22581	0.25	0.16129	0.25806	0.41071	0.48387	0.41935	0.38235	0.24706	0.22581	0.25806	0.18033	0.21277	0.42553	0.32258	0.41667	0.27143	0.19149	0.47619	0.31915	0.37288	0.23256	0.31818	0.39583	0.32692	0.14103	0.29577	0.28571	0.28333	0.28986	0.23333	0.45161	0.19403	0.0991	0.32653	0.25806	0.33333	0.14754	0.88235	0.1875	0.30952	0.28986	0.13846	0.27451	0.24658	0.35484	0.22581	0.13889	0.26	0.2766	0.15152	0.28333	0.73529	0.09677	0.28889	0.24242	0.29851	0.4	0.29688	0.35556	0.36957	0.65714	0.33333	0.39216	0.14474	0.4375	0.25806	0.41935	0.34247	0.125	0.24324	0.23188	0.28	0.2	0.37931	0.30952	0.48387	0.28571	0.31481	0.21053	0.4	0.47222	0.26866	0.18421	0.16279	0.27586	0.41509	0.27273	0.15789	0.29851	0.24138	0.30357	0.30159	0.41935	0.27273	0.35484	0.32911	0.15686	0.19424	0.19355	0.19355	0.35556	0.275	0.72222	0.42424	0.23404	0.28205	0.36538	0.28333	0.32258	0.39024	0.33333	0.37838	0.48387	0.32258	0.17647	0.35135	0.64103	0.17391	0.24675	0.33333	0.40541	0.35417	0.16364	0.15385	0.35385	0.5	0.35484	0.22523	0.10909	0.37143	0.19355	0.48387	0.375	0.375	0.45455	0.41176	0.12712	0.32813	0.17391	0.29032	0.43662	0.29412	0.32258	0.3871	0.33333	0.54839	0.19672	0.28571	0.28814	0.21053	0.22581	0.32099	0.23684	0.33333	0.45946	0.17143
D00274	0.26531	0.36735	0.18333	0.20408	0.36735	0.18462	0.32	0.26531	0.61224	0.34694	0.19298	0.34694	0.31034	0.2	0.34	0.36735	0.40816	0.26531	0.42857	1.0	0.28571	0.38776	0.22449	0.40816	0.23932	0.28571	0.26531	0.26531	0.27273	0.23288	0.34694	0.30612	0.44898	0.44898	0.4898	0.25806	0.38776	0.4058	0.32653	0.22807	0.32653	0.40816	0.34694	0.23077	0.30612	0.28455	0.22619	0.28571	0.38776	0.38776	0.38776	0.34694	0.40816	0.38776	0.32653	0.34694	0.38776	0.42857	0.30612	0.36735	0.31579	0.42105	0.27273	0.27273	0.22449	0.20408	0.34694	0.26531	0.18367	0.2449	0.32143	0.38776	0.5102	0.28571	0.30588	0.26531	0.38776	0.22951	0.32653	0.44898	0.35484	0.53061	0.35714	0.22449	0.40816	0.30612	0.30508	0.30612	0.2449	0.30612	0.28846	0.25641	0.43662	0.38571	0.26667	0.43478	0.3	0.63265	0.28358	0.18919	0.20408	0.30612	0.42857	0.21311	0.40816	0.2125	0.22449	0.31884	0.24615	0.2549	0.26027	0.36735	0.32653	0.34694	0.28	0.2449	0.30612	0.3	0.32653	0.28571	0.30612	0.33333	0.31343	0.3	0.26563	0.38776	0.34694	0.34694	0.27778	0.45098	0.23684	0.36735	0.34694	0.40816	0.35616	0.36735	0.24324	0.2029	0.28	0.30612	0.36207	0.22449	0.36735	0.37143	0.27778	0.36735	0.36735	0.28571	0.28358	0.23684	0.26744	0.34483	0.35849	0.36364	0.28421	0.44776	0.24138	0.23214	0.34921	0.40816	0.34545	0.40816	0.34177	0.17647	0.2518	0.28571	0.22449	0.32653	0.40816	0.42857	0.38776	0.32653	0.32653	0.38462	0.25	0.40816	0.57143	0.34694	0.42857	0.40816	0.38776	0.26471	0.46939	0.36735	0.18841	0.25974	0.26531	0.32653	0.38776	0.21818	0.27692	0.38462	0.40323	0.26531	0.25225	0.17273	0.28571	0.20408	0.42857	0.44898	0.375	0.38776	0.53061	0.23729	0.32813	0.20408	0.28571	0.39437	0.33333	0.32653	0.44898	0.27451	0.32653	0.21311	0.28571	0.28814	0.21053	0.28571	0.34568	0.36735	0.34694	0.32653	0.32653
D00281	0.19048	0.3	0.13333	0.14894	0.2	0.12308	0.12	0.14583	0.25581	0.28	0.14035	0.25	0.22414	0.12727	0.2	0.23333	0.17391	0.25581	0.22581	0.28571	1.0	0.27778	0.17857	0.25926	0.13675	0.23404	0.21053	0.28571	0.30909	0.10959	0.25581	0.26923	0.16129	0.15625	0.3125	0.19355	0.21429	0.23188	0.2439	0.14035	0.26829	0.2766	0.21739	0.17308	0.2439	0.13008	0.08333	0.27027	0.2	0.175	0.3125	0.2069	0.24324	0.3	0.28889	0.2069	0.23077	0.30435	0.17241	0.3	0.24561	0.22807	0.21818	0.2	0.2	0.16129	0.28571	0.1875	0.14286	0.13333	0.21429	0.26667	0.24138	0.26471	0.17647	0.91304	0.22222	0.18033	0.3617	0.23404	0.20968	0.36111	0.21429	0.29787	0.30952	0.21277	0.16949	0.27907	0.27273	0.25	0.19231	0.10256	0.21127	0.22857	0.23333	0.21739	0.13333	0.22581	0.11194	0.0991	0.12245	0.32	0.19444	0.10656	0.20588	0.1375	0.2381	0.18841	0.10769	0.17647	0.13699	0.22222	0.40741	0.47222	0.28	0.31915	0.27273	0.16667	0.17647	0.14815	0.31111	0.22727	0.16418	0.23333	0.15625	0.28889	0.23913	0.14286	0.16667	0.23529	0.10526	0.28125	0.17241	0.22222	0.16438	0.4375	0.13514	0.15942	0.24	0.4	0.17241	0.16667	0.26667	0.2	0.22222	0.34211	0.3	0.22222	0.1194	0.13158	0.10465	0.24138	0.18868	0.22078	0.13684	0.22388	0.12069	0.17857	0.19048	0.2069	0.14545	0.19355	0.18987	0.19608	0.11511	0.11111	0.09524	0.15556	0.275	0.19444	0.24242	0.2766	0.35897	0.23077	0.15	0.33333	0.26829	0.33333	0.24324	0.22581	0.33333	0.14706	0.24324	0.20513	0.11594	0.1039	0.35897	0.18919	0.3125	0.11818	0.13846	0.16923	0.25806	0.14286	0.14414	0.08636	0.25714	0.2	0.23333	0.225	0.17857	0.21212	0.35294	0.12712	0.1875	0.1087	0.21429	0.19718	0.23529	0.125	0.17241	0.13725	0.22581	0.19672	0.26531	0.22034	0.21053	0.04762	0.18519	0.31579	0.30952	0.21622	0.48571
D00283	0.27778	0.27778	0.16667	0.17021	0.36111	0.18462	0.26	0.35417	0.51163	0.33333	0.17544	0.38889	0.2931	0.2	0.46	0.38889	0.38889	0.4186	0.55556	0.38776	0.27778	1.0	0.27778	0.52778	0.23932	0.19149	0.15789	0.25	0.25455	0.20548	0.62791	0.19444	0.33333	0.63889	0.41667	0.22581	0.44444	0.30435	0.31707	0.17544	0.2439	0.38298	0.30435	0.23077	0.2439	0.23577	0.15476	0.2973	0.80556	0.375	0.44444	0.5	0.43243	0.44444	0.2	0.27778	0.41026	0.30435	0.47222	0.30556	0.31579	0.35088	0.30909	0.4	0.11111	0.22222	0.27778	0.35417	0.16667	0.25	0.375	0.55556	0.41667	0.36111	0.23529	0.27778	0.36111	0.21311	0.23404	0.3617	0.33871	0.36111	0.25714	0.29787	0.38095	0.40426	0.30508	0.23256	0.27273	0.33333	0.26923	0.12821	0.26761	0.25714	0.25	0.28986	0.3	0.44444	0.21642	0.11712	0.32653	0.25	0.41667	0.16393	0.55556	0.175	0.28571	0.28986	0.16923	0.29412	0.27397	0.30556	0.22222	0.08333	0.26	0.34043	0.22222	0.31667	0.63889	0.19444	0.31111	0.24242	0.34328	0.36667	0.32813	0.42222	0.41304	0.63889	0.42593	0.41176	0.13158	0.52778	0.30556	0.36111	0.36986	0.16667	0.27027	0.24638	0.36	0.15556	0.36207	0.2381	0.44444	0.28571	0.25926	0.28947	0.3	0.36111	0.23881	0.23684	0.19767	0.32759	0.41509	0.32468	0.15789	0.28358	0.2931	0.32143	0.28571	0.33333	0.27273	0.33333	0.40506	0.17647	0.21583	0.16667	0.19444	0.35556	0.2	0.80556	0.36111	0.21277	0.17949	0.38462	0.31667	0.27778	0.31707	0.28205	0.35135	0.52778	0.25	0.25	0.35135	0.53846	0.18841	0.22078	0.28205	0.27027	0.27083	0.18182	0.18462	0.41538	0.37097	0.36111	0.24324	0.12273	0.33333	0.22222	0.69444	0.3	0.375	0.55556	0.36111	0.11864	0.32813	0.15217	0.25	0.30986	0.33333	0.36111	0.36111	0.35294	0.44444	0.19672	0.2449	0.27119	0.21053	0.22222	0.30864	0.28947	0.2619	0.37838	0.19444
