data	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172	
D00274	0.36099	0.46457	0.64891	0.37306	0.50123	0.50985	0.46562	0.48239	0.50016	0.49896	1.00000	0.51695	0.58755	0.53471	0.51984	0.50853	0.58237	0.63411	0.48528	0.42384	0.43309	0.46895	0.59644	0.46810	0.56692	0.42675	0.49463	0.47239	0.55184	0.45952	0.57873	0.48438	0.46500	0.56209	0.41155	0.54278	0.38669	0.42034	0.42720	0.46700	0.51613	0.57665	0.53781	0.61523	0.52324	0.44212	0.50096	0.46358	0.49813	0.47239	0.43443	0.54274	0.42355	0.49896	0.47299	0.56209	0.49696	0.40402	0.41955	0.42184	0.35871	0.39527	0.38927	0.38099	0.37899	0.41555	0.51924	0.46325	0.51185	0.46551	0.51043	0.41847	0.51014	0.60094	0.51869	0.44931	0.40372	0.47868	0.45126	0.42789	0.45466	0.42990	0.52255	0.42442	0.46670	0.45440	0.48422	0.43144	0.48697	0.53857	0.31805	0.43502	0.39010	0.58437	0.42806	0.46760	0.47299	0.54841	0.53612	0.55729	0.51584	0.44887	0.58008	0.39327	0.52153	0.46240	0.52553	0.69949	0.60494	0.51436	0.55180	0.58156	0.54581	0.60094	0.56209	0.27245	0.32379	0.33876	0.27656	0.40384	0.45011	0.55008	0.42555	0.47610	0.42890	0.51621	0.55809	0.55299	0.60265	0.39875	0.52295	0.41543	0.48638	0.48039	0.35811	0.43415	0.49867	0.45055	0.50214	0.51503	0.43903	0.35821	0.55270	0.54722	0.14746	0.37722	0.58783	0.49924	0.46203	0.46381	0.36567	0.44324	0.56098	0.48438	0.52295	0.28708	0.50719	0.48518	0.56527	0.49816	0.51643	0.96154	0.55898	0.25861	0.40807	0.35741	0.43014	0.35988	0.43504	0.37901	0.39589	0.39223	0.29549	0.30454	0.44303	0.52331	0.48609	0.42896	0.42717	0.45038	0.49697	0.40765	0.52642	0.58734	0.46825	0.50524	0.49896	0.49912	0.41155	0.45481	0.26889	0.45553	0.38320	0.39551	0.46087	0.52295	0.49058	0.55098	0.53701	0.41455	0.52923	0.50925	0.42230	0.52784	0.34408	0.51932	0.42669	0.35100	0.50496	0.49615	
D00283	0.35032	0.41945	0.56995	0.32279	0.35606	0.53686	0.38119	0.41284	0.53372	0.62334	0.47659	1.00000	0.54525	0.49314	0.53607	0.44435	0.58656	0.58244	0.47882	0.40591	0.41092	0.39055	0.49633	0.45145	0.48870	0.41281	0.44650	0.45724	0.55958	0.68954	0.56726	0.41554	0.43755	0.52055	0.41363	0.70667	0.36073	0.37703	0.34940	0.45965	0.57426	0.53566	0.52635	0.61166	0.54557	0.43563	0.46695	0.50782	0.58386	0.59236	0.46385	0.44688	0.37193	0.47384	0.52573	0.59273	0.50472	0.33085	0.53522	0.42753	0.36152	0.33372	0.38353	0.37233	0.33102	0.36113	0.53985	0.47847	0.55168	0.48814	0.57615	0.45251	0.65296	0.55375	0.37876	0.42881	0.33110	0.42714	0.34684	0.35465	0.36986	0.37170	0.46202	0.38411	0.47933	0.49084	0.41191	0.35814	0.55415	0.58506	0.27134	0.43287	0.28804	0.45436	0.39790	0.45801	0.37392	0.48524	0.38319	0.51760	0.49002	0.45384	0.48992	0.40823	0.53252	0.36664	0.53875	0.58043	0.57846	0.51486	0.47775	0.55645	0.51785	0.59236	0.46264	0.20906	0.25739	0.28575	0.19620	0.50474	0.42211	0.59196	0.44098	0.43892	0.45862	0.69007	0.67927	0.70127	0.57547	0.38423	0.45421	0.33763	0.49390	0.44874	0.27912	0.43887	0.72448	0.45471	0.56495	0.48596	0.37622	0.25362	0.51756	0.51026	0.10568	0.33576	0.49275	0.44064	0.41176	0.41924	0.34864	0.43292	0.44185	0.40595	0.42738	0.24651	0.45698	0.49475	0.60206	0.42014	0.55535	0.45943	0.42944	0.19620	0.36740	0.38905	0.33811	0.27853	0.43363	0.32781	0.32006	0.31179	0.22969	0.23650	0.39089	0.48690	0.66544	0.44127	0.41823	0.32900	0.53821	0.35823	0.63636	0.42991	0.38419	0.43833	0.46425	0.44076	0.49084	0.36102	0.20366	0.38303	0.27742	0.31829	0.45884	0.43646	0.38992	0.50313	0.55063	0.32789	0.44725	0.50704	0.38000	0.39896	0.27486	0.61717	0.48696	0.25624	0.46275	0.53755	
D00293	0.34861	0.44189	0.46559	0.33074	0.50899	0.46097	0.39649	0.49894	0.42760	0.52982	0.53477	0.52847	1.00000	0.63871	0.43520	0.37713	0.58307	0.78644	0.44801	0.43257	0.41861	0.45525	0.80488	0.48838	0.44954	0.36283	0.36605	0.42533	0.50269	0.43304	0.46760	0.51611	0.52246	0.52883	0.46288	0.46693	0.44685	0.33691	0.33267	0.43207	0.62145	0.43744	0.65418	0.56606	0.36164	0.44426	0.44697	0.56848	0.51232	0.42545	0.39368	0.45403	0.36208	0.55203	0.41895	0.58218	0.60829	0.30193	0.50188	0.44606	0.36117	0.35164	0.38584	0.39492	0.37025	0.34904	0.53959	0.48755	0.45899	0.47085	0.55865	0.46159	0.56897	0.55530	0.35077	0.38507	0.33778	0.47802	0.38548	0.38525	0.37413	0.31005	0.44346	0.32674	0.44936	0.46288	0.43382	0.37853	0.46893	0.54777	0.24907	0.43390	0.28863	0.40394	0.39181	0.42927	0.41972	0.48630	0.40918	0.46861	0.53285	0.37085	0.52684	0.39190	0.66110	0.45335	0.59240	0.41289	0.49619	0.60181	0.41580	0.47152	0.47152	0.54442	0.43127	0.19855	0.22362	0.26197	0.19347	0.48934	0.51054	0.57126	0.35269	0.49658	0.36679	0.45908	0.50101	0.50404	0.53580	0.34127	0.40186	0.30919	0.51260	0.53477	0.27105	0.39860	0.45501	0.43215	0.56773	0.62165	0.38463	0.26483	0.51887	0.51932	0.10011	0.28729	0.46526	0.49142	0.37419	0.48463	0.34135	0.37596	0.40447	0.52637	0.45543	0.24387	0.42757	0.42295	0.51177	0.43195	0.48105	0.51420	0.41580	0.19399	0.31797	0.38475	0.33045	0.24195	0.34168	0.33580	0.29597	0.37708	0.23784	0.24493	0.45617	0.44671	0.49222	0.50892	0.40551	0.32112	0.37285	0.32614	0.55035	0.40000	0.36849	0.35703	0.47634	0.41322	0.52780	0.36180	0.20136	0.41819	0.28513	0.29583	0.41175	0.43767	0.44220	0.49658	0.49853	0.30035	0.44311	0.58925	0.29639	0.46012	0.29025	0.61528	0.56200	0.24999	0.42062	0.49360	
D00294	0.37767	0.33067	0.44466	0.26069	0.54851	0.45538	0.37495	0.42984	0.35924	0.43915	0.46640	0.47776	0.61519	1.00000	0.37936	0.40873	0.47185	0.55786	0.39698	0.44398	0.43496	0.42605	0.55330	0.46152	0.50959	0.39384	0.31016	0.43717	0.45724	0.45274	0.45085	0.41844	0.46729	0.42240	0.46133	0.41016	0.36343	0.40035	0.36772	0.41678	0.44206	0.55015	0.40636	0.37581	0.47446	0.46504	0.49894	0.41388	0.46358	0.40017	0.43907	0.34394	0.41905	0.52835	0.44138	0.49177	0.40993	0.29257	0.37358	0.47969	0.39247	0.40675	0.39604	0.48326	0.42868	0.44296	0.42240	0.50322	0.44421	0.45776	0.42102	0.34954	0.41178	0.39911	0.39881	0.33678	0.28827	0.42816	0.30122	0.35208	0.34036	0.36792	0.35533	0.40560	0.38642	0.56335	0.38080	0.39429	0.40491	0.43608	0.21270	0.41585	0.25400	0.41844	0.40184	0.41756	0.40567	0.56640	0.41273	0.34495	0.42353	0.37239	0.41465	0.37767	0.42830	0.45010	0.35878	0.45479	0.37645	0.42750	0.46370	0.42362	0.47123	0.37581	0.49164	0.17350	0.19714	0.22483	0.18207	0.55621	0.50468	0.38527	0.36994	0.40662	0.38596	0.37702	0.42479	0.41165	0.43608	0.32872	0.45924	0.29998	0.44734	0.46358	0.36903	0.31913	0.37763	0.32935	0.36803	0.58632	0.37293	0.25208	0.38788	0.39574	0.09266	0.25349	0.37763	0.51884	0.27633	0.43370	0.25041	0.39184	0.47185	0.49002	0.49418	0.20790	0.34543	0.32167	0.41255	0.42424	0.43173	0.44846	0.49610	0.15912	0.30920	0.31639	0.28069	0.21528	0.26156	0.29678	0.28348	0.31914	0.20184	0.20769	0.43065	0.34660	0.44594	0.32968	0.42900	0.29352	0.37548	0.39469	0.42240	0.33678	0.28449	0.35799	0.47748	0.33678	0.38481	0.28412	0.16492	0.33680	0.23617	0.28881	0.30481	0.42353	0.35802	0.37687	0.34982	0.30277	0.47715	0.39354	0.26875	0.44991	0.23474	0.37633	0.39961	0.22349	0.49164	0.47203	
D00303	0.36476	0.44505	0.56666	0.34545	0.44275	0.47808	0.42423	0.36891	0.55924	0.47357	0.49500	0.55455	0.46846	0.43111	1.00000	0.55503	0.47084	0.43060	0.46592	0.43515	0.47549	0.47710	0.42803	0.42838	0.52586	0.59917	0.42403	0.49295	0.60042	0.55832	0.58142	0.35420	0.45014	0.53172	0.39025	0.61912	0.40794	0.55264	0.49904	0.46962	0.51948	0.46846	0.53683	0.57797	0.63005	0.43991	0.44058	0.49947	0.65551	0.61198	0.43931	0.49453	0.37534	0.42256	0.60000	0.43825	0.56476	0.41162	0.48106	0.43277	0.35762	0.40969	0.36855	0.41815	0.39876	0.42529	0.46380	0.42291	0.45500	0.50317	0.58070	0.46434	0.61436	0.57797	0.44547	0.47083	0.38196	0.46643	0.43109	0.39972	0.43307	0.51938	0.50473	0.53715	0.63948	0.45454	0.42996	0.47230	0.52731	0.56300	0.32668	0.48590	0.34090	0.44786	0.43685	0.43996	0.41711	0.40505	0.34633	0.41640	0.45966	0.45789	0.41711	0.38176	0.51744	0.40459	0.54776	0.59769	0.59974	0.50116	0.51957	0.59736	0.44432	0.57797	0.55727	0.22545	0.29167	0.32587	0.25861	0.36476	0.38141	0.54362	0.53891	0.36998	0.50936	0.57904	0.56097	0.56335	0.49499	0.48179	0.53632	0.37026	0.50116	0.46846	0.30187	0.53898	0.62626	0.52246	0.55383	0.49261	0.35808	0.32351	0.49508	0.50722	0.12786	0.42351	0.52296	0.41031	0.35535	0.44873	0.38263	0.46268	0.49649	0.43076	0.52768	0.27300	0.47259	0.40105	0.61198	0.40970	0.55383	0.48397	0.47711	0.22593	0.48824	0.35927	0.39165	0.31752	0.38782	0.39484	0.38397	0.32125	0.25498	0.26265	0.42382	0.51834	0.46268	0.38790	0.44292	0.37084	0.54177	0.40317	0.57800	0.54085	0.45923	0.49551	0.46439	0.44453	0.45826	0.42237	0.22937	0.32839	0.32997	0.41458	0.47024	0.52777	0.44732	0.45500	0.42583	0.33680	0.45014	0.51137	0.43740	0.39574	0.31128	0.54873	0.49841	0.30101	0.44670	0.56370	
D00319	0.38340	0.47395	0.45432	0.36708	0.44933	0.46210	0.42161	0.37975	0.44192	0.48855	0.49921	0.47738	0.42338	0.46158	0.57155	1.00000	0.47100	0.44243	0.49683	0.42383	0.45914	0.44894	0.43266	0.44070	0.54549	0.81097	0.43218	0.50587	0.49950	0.62902	0.49375	0.36677	0.39920	0.51013	0.48674	0.50830	0.38431	0.77278	0.70628	0.49249	0.49918	0.49127	0.51469	0.50587	0.49918	0.46971	0.52107	0.50406	0.52166	0.47548	0.53383	0.44153	0.43871	0.43541	0.46101	0.47218	0.54721	0.40908	0.44966	0.43294	0.36974	0.42383	0.42869	0.40864	0.39131	0.44540	0.55571	0.44328	0.46423	0.46942	0.52351	0.47437	0.50044	0.50587	0.42577	0.50002	0.46142	0.51256	0.60403	0.44479	0.61198	0.70768	0.54737	0.78109	0.49991	0.45635	0.45490	0.45016	0.46060	0.52288	0.37065	0.46194	0.38264	0.51863	0.47594	0.54849	0.45337	0.48801	0.49014	0.39915	0.45329	0.46898	0.54454	0.45209	0.52020	0.44966	0.53201	0.58823	0.54052	0.46770	0.43840	0.49281	0.44722	0.50587	0.47974	0.24617	0.30479	0.32043	0.29715	0.36821	0.36061	0.48246	0.50168	0.38834	0.47057	0.49918	0.44509	0.46242	0.41669	0.46659	0.48368	0.38535	0.44487	0.52957	0.38826	0.48794	0.53383	0.44978	0.52989	0.45998	0.44426	0.36843	0.49249	0.46409	0.15034	0.42160	0.47305	0.43966	0.36930	0.40558	0.41147	0.42172	0.47092	0.37432	0.54446	0.32490	0.52444	0.37843	0.50587	0.42133	0.48430	0.48119	0.45360	0.25566	0.45780	0.42054	0.43054	0.31223	0.36387	0.50387	0.45475	0.36708	0.30093	0.31017	0.42772	0.54971	0.45975	0.39150	0.44674	0.41248	0.48377	0.48250	0.51013	0.46478	0.61333	0.51012	0.51894	0.47042	0.44115	0.44874	0.26581	0.41196	0.35378	0.43053	0.44665	0.51407	0.39561	0.47943	0.40000	0.44774	0.56634	0.55632	0.43905	0.45085	0.34128	0.50257	0.46516	0.29983	0.54052	0.47397	
D00326	0.34383	0.41842	0.54090	0.28664	0.56005	0.47767	0.38024	0.47499	0.46294	0.54635	0.53269	0.57397	0.58764	0.49925	0.44127	0.42806	1.00000	0.61058	0.48207	0.44632	0.47732	0.46615	0.57247	0.44354	0.43077	0.38269	0.39400	0.43405	0.49337	0.49569	0.47421	0.46218	0.42987	0.50830	0.45473	0.47979	0.44427	0.38978	0.37191	0.47746	0.47217	0.52372	0.57739	0.51287	0.48250	0.43667	0.46018	0.53622	0.53417	0.44974	0.45215	0.52115	0.38835	0.45724	0.49675	0.59718	0.59587	0.32999	0.47158	0.41691	0.37702	0.43079	0.40096	0.49380	0.49086	0.52362	0.67611	0.56269	0.47526	0.51481	0.55813	0.43243	0.54749	0.49186	0.40097	0.37688	0.30167	0.42742	0.40560	0.36576	0.41796	0.37080	0.44817	0.38891	0.45516	0.51775	0.46683	0.43518	0.50262	0.63209	0.26698	0.50188	0.31284	0.37053	0.42482	0.49410	0.45293	0.49229	0.46494	0.44699	0.55108	0.38289	0.59576	0.39591	0.57445	0.40347	0.49643	0.45765	0.45584	0.60901	0.67154	0.47368	0.55770	0.51287	0.60265	0.19144	0.23075	0.26049	0.19739	0.45806	0.63200	0.54854	0.41724	0.48450	0.43271	0.48250	0.54432	0.53681	0.91892	0.47104	0.42610	0.30167	0.53458	0.49306	0.27776	0.44471	0.49285	0.36021	0.56695	0.39068	0.41970	0.26739	0.48717	0.58058	0.09863	0.29941	0.46230	0.46312	0.38888	0.41792	0.37096	0.38190	0.55901	0.47267	0.47976	0.27035	0.41986	0.41445	0.50219	0.48464	0.51438	0.51338	0.60853	0.18555	0.35544	0.34709	0.30112	0.25965	0.33601	0.32680	0.29951	0.35927	0.22630	0.23299	0.41842	0.41041	0.54798	0.44833	0.45162	0.37090	0.41721	0.33207	0.58164	0.46067	0.39439	0.34974	0.43624	0.42861	0.49674	0.36591	0.19254	0.35625	0.29142	0.33473	0.44412	0.54239	0.41897	0.46409	0.47357	0.30440	0.44033	0.57739	0.33961	0.47547	0.30179	0.60265	0.53453	0.25846	0.44505	0.46815	
D00329	0.36476	0.51639	0.57203	0.33335	0.50222	0.50354	0.41192	0.48785	0.46643	0.64361	0.60927	0.61201	0.79014	0.60960	0.43060	0.42591	0.63646	1.00000	0.49129	0.42630	0.46872	0.45800	0.86159	0.49640	0.42847	0.40970	0.43438	0.40794	0.58784	0.53429	0.52186	0.47322	0.42468	0.52336	0.41610	0.64477	0.39908	0.41530	0.42879	0.50354	0.55358	0.51102	0.60484	0.53561	0.53648	0.43991	0.50150	0.50793	0.54512	0.49295	0.44776	0.52568	0.43480	0.49058	0.50222	0.68476	0.59022	0.36401	0.46405	0.44978	0.37462	0.38414	0.37700	0.43515	0.39876	0.39128	0.56573	0.52493	0.48046	0.45216	0.55524	0.47076	0.54192	0.53561	0.45693	0.45159	0.39367	0.46643	0.42571	0.42353	0.45824	0.40669	0.45924	0.43335	0.43654	0.48854	0.47197	0.43980	0.47630	0.61401	0.31531	0.41943	0.35183	0.45622	0.45789	0.46240	0.47676	0.51965	0.44617	0.51647	0.58724	0.38787	0.51067	0.38176	0.60246	0.46405	0.58176	0.58511	0.49790	0.56917	0.55348	0.52944	0.56335	0.51860	0.54873	0.22545	0.27164	0.28725	0.23474	0.43277	0.45758	0.59472	0.44555	0.48036	0.46460	0.61314	0.64599	0.61446	0.63102	0.43175	0.49367	0.37026	0.48376	0.49805	0.29332	0.47714	0.55633	0.43468	0.57939	0.49130	0.43996	0.28066	0.54600	0.52668	0.12482	0.33424	0.51578	0.49533	0.42027	0.39772	0.39819	0.39625	0.51340	0.44776	0.48531	0.29720	0.46650	0.48041	0.51641	0.48990	0.50282	0.58701	0.51102	0.22079	0.37111	0.37179	0.35764	0.29268	0.41525	0.36683	0.34813	0.41206	0.26678	0.27485	0.46643	0.47024	0.57078	0.37973	0.44967	0.40834	0.50219	0.42937	0.59531	0.49557	0.41528	0.39480	0.51613	0.43889	0.46711	0.40513	0.22937	0.37095	0.31567	0.37887	0.44967	0.41720	0.49932	0.51437	0.51708	0.34814	0.50116	0.55383	0.35805	0.49661	0.34106	0.59974	0.49841	0.28994	0.47225	0.51269	
D00331	0.36020	0.40109	0.49232	0.28406	0.51166	0.44562	0.41156	0.44703	0.42966	0.58726	0.45112	0.49076	0.47189	0.44076	0.45484	0.47041	0.50197	0.48020	1.00000	0.43601	0.46097	0.43792	0.47375	0.67598	0.41915	0.43780	0.43364	0.52578	0.50889	0.48416	0.47455	0.41297	0.44305	0.56753	0.43858	0.50595	0.39760	0.39382	0.39283	0.58222	0.47189	0.50851	0.52720	0.53489	0.47189	0.44114	0.46164	0.56932	0.52683	0.47995	0.58689	0.44337	0.36239	0.47739	0.52053	0.61326	0.60301	0.35125	0.61363	0.41514	0.37083	0.43601	0.41001	0.38108	0.37852	0.38877	0.55832	0.47776	0.42076	0.52757	0.53782	0.38698	0.48183	0.51668	0.42734	0.42517	0.38112	0.39645	0.48442	0.33343	0.38205	0.36197	0.41936	0.39346	0.43538	0.45689	0.40783	0.44532	0.48033	0.45492	0.28847	0.46392	0.33320	0.45870	0.56187	0.58019	0.59205	0.39518	0.68566	0.38451	0.44024	0.44288	0.49380	0.37852	0.54295	0.39389	0.51145	0.50595	0.57664	0.49799	0.43527	0.50083	0.50083	0.53489	0.43014	0.23813	0.26136	0.28675	0.22153	0.43345	0.46970	0.44295	0.35938	0.35662	0.35824	0.49020	0.49826	0.49172	0.47303	0.36813	0.47595	0.31088	0.42464	0.45358	0.31989	0.40748	0.47701	0.43966	0.50889	0.42464	0.66946	0.29443	0.40899	0.44225	0.12236	0.36037	0.47701	0.48251	0.32211	0.42332	0.38189	0.41086	0.43783	0.44960	0.41370	0.27036	0.41721	0.36481	0.51658	0.43063	0.50889	0.43495	0.43527	0.24097	0.38701	0.32257	0.35985	0.28624	0.31222	0.40783	0.31766	0.34465	0.26932	0.27748	0.44394	0.42805	0.41921	0.41157	0.43436	0.35318	0.42388	0.36175	0.43014	0.40400	0.42548	0.38133	0.45908	0.47772	0.38364	0.39851	0.24779	0.31871	0.32595	0.35145	0.44178	0.44024	0.38374	0.41155	0.40906	0.31332	0.45216	0.50889	0.36725	0.42567	0.31917	0.43935	0.44920	0.29049	0.44845	0.52872	
D00332	0.46851	0.28474	0.35185	0.24598	0.41967	0.28218	0.26200	0.34129	0.24189	0.33134	0.32759	0.33458	0.37142	0.38854	0.35014	0.33134	0.38240	0.34868	0.35640	1.00000	0.34195	0.33403	0.34051	0.37286	0.27069	0.31907	0.24316	0.34560	0.46434	0.33561	0.31668	0.31201	0.44306	0.44047	0.47823	0.36071	0.49336	0.30243	0.28575	0.32089	0.37235	0.31830	0.51928	0.41948	0.27502	0.63562	0.51798	0.49959	0.32906	0.41948	0.27120	0.29112	0.43687	0.38854	0.28117	0.37135	0.52763	0.30479	0.35170	0.61886	0.45273	0.54895	0.50469	0.39860	0.43092	0.42967	0.32528	0.43157	0.27556	0.39860	0.52091	0.25751	0.35788	0.51798	0.31619	0.30852	0.28841	0.48169	0.25560	0.27810	0.27999	0.31618	0.30059	0.28761	0.35185	0.42456	0.32176	0.33955	0.41335	0.41261	0.21139	0.34917	0.20226	0.35282	0.29376	0.25069	0.34826	0.33240	0.37592	0.29657	0.33040	0.25175	0.34826	0.54369	0.48169	0.50048	0.47473	0.40343	0.41743	0.40339	0.48055	0.42623	0.43032	0.44410	0.44047	0.13361	0.16082	0.18173	0.18234	0.39334	0.42456	0.40339	0.28870	0.30859	0.29902	0.32906	0.34560	0.35482	0.35139	0.22847	0.34826	0.29746	0.34387	0.50127	0.21462	0.30243	0.33242	0.24176	0.46434	0.34302	0.36972	0.18626	0.35471	0.28123	0.07262	0.23409	0.37323	0.40652	0.22314	0.41134	0.23547	0.32539	0.44632	0.45484	0.31255	0.17711	0.28229	0.26364	0.44410	0.32260	0.43687	0.32990	0.45891	0.13746	0.26263	0.28474	0.33040	0.17745	0.21394	0.31095	0.27653	0.28229	0.16515	0.16975	0.25617	0.30243	0.29217	0.27627	0.27437	0.22294	0.24969	0.35932	0.39340	0.24364	0.28104	0.28899	0.50988	0.26631	0.41437	0.30467	0.14228	0.29913	0.20226	0.23409	0.30243	0.38397	0.22651	0.34618	0.31550	0.28899	0.46290	0.38194	0.23686	0.33788	0.23290	0.44047	0.52864	0.16789	0.48654	0.43529	
D00335	0.36806	0.38797	0.48446	0.38093	0.80031	0.49821	0.42964	0.48585	0.44195	0.42734	0.44187	0.45779	0.47719	0.50819	0.50771	0.47672	0.53298	0.50094	0.50198	0.43732	1.00000	0.89072	0.50575	0.52628	0.52503	0.49396	0.39226	0.49660	0.43704	0.42386	0.46560	0.46079	0.62861	0.48690	0.42573	0.40793	0.49660	0.45934	0.52177	0.51168	0.51762	0.45024	0.45052	0.41582	0.45024	0.42762	0.52355	0.42762	0.47719	0.42923	0.51469	0.53418	0.36967	0.49471	0.49039	0.47342	0.45240	0.42277	0.40632	0.40848	0.32198	0.38342	0.35081	0.35647	0.35458	0.37560	0.45995	0.44109	0.50010	0.42384	0.47181	0.48896	0.44459	0.45618	0.72106	0.45077	0.48652	0.42168	0.38712	0.52836	0.50784	0.53748	0.43077	0.48445	0.53166	0.43920	0.47071	0.57528	0.38908	0.53863	0.36036	0.46869	0.36566	0.42706	0.47086	0.43825	0.51064	0.50771	0.56350	0.39482	0.42302	0.41703	0.49039	0.36806	0.44863	0.39285	0.41875	0.47531	0.43307	0.45590	0.59847	0.41764	0.44459	0.41582	0.54080	0.27709	0.30068	0.32539	0.28531	0.36806	0.42168	0.41548	0.46597	0.44620	0.48237	0.40982	0.37533	0.39069	0.53863	0.43087	0.47022	0.42216	0.54914	0.57829	0.37882	0.39189	0.44054	0.44557	0.46399	0.52327	0.49892	0.35780	0.43084	0.43245	0.14992	0.36899	0.41359	0.45806	0.35413	0.60978	0.40267	0.42197	0.52628	0.69656	0.47692	0.35525	0.43387	0.38691	0.44270	0.51414	0.45052	0.41214	0.55134	0.25126	0.42058	0.41492	0.38259	0.33052	0.36730	0.51121	0.44127	0.36073	0.30954	0.31603	0.51617	0.46589	0.44215	0.46240	0.45927	0.40003	0.41166	0.41520	0.41952	0.41543	0.38708	0.44380	0.52166	0.43204	0.35836	0.40962	0.26243	0.42009	0.35770	0.45339	0.36480	0.57643	0.41687	0.41925	0.42274	0.44374	0.53005	0.41009	0.40202	0.50848	0.38298	0.40605	0.40660	0.34216	0.50715	0.44486	
D00336	0.36773	0.44733	0.49065	0.42322	0.74084	0.46873	0.43052	0.48888	0.51750	0.41441	0.48558	0.44322	0.51901	0.50368	0.51591	0.47389	0.52714	0.49681	0.48505	0.43660	0.89903	1.00000	0.48862	0.50804	0.53864	0.50931	0.42882	0.45445	0.44909	0.42386	0.46005	0.46516	0.59494	0.48352	0.41288	0.40879	0.47995	0.50198	0.52850	0.49423	0.47434	0.45827	0.44909	0.46720	0.44883	0.42742	0.51821	0.42742	0.47102	0.44170	0.49707	0.50709	0.38533	0.45266	0.48683	0.45802	0.43813	0.40587	0.39451	0.40931	0.31469	0.37284	0.35473	0.34733	0.34555	0.37819	0.45802	0.42742	0.47051	0.42385	0.46925	0.43901	0.44348	0.46720	0.73347	0.43853	0.49609	0.40905	0.40954	0.51146	0.50356	0.55091	0.45482	0.48824	0.57049	0.42563	0.48117	0.55200	0.39094	0.53249	0.37611	0.50455	0.38751	0.44908	0.51294	0.42487	0.49324	0.51598	0.54327	0.41541	0.45801	0.46193	0.48683	0.37105	0.44731	0.39451	0.43813	0.49806	0.48352	0.45419	0.58912	0.44348	0.44348	0.46720	0.53454	0.29039	0.32206	0.36056	0.30298	0.36773	0.40905	0.43812	0.47640	0.44500	0.47924	0.42333	0.39068	0.39247	0.53249	0.43184	0.46774	0.42889	0.54987	0.55727	0.37792	0.40636	0.43965	0.46401	0.45551	0.56262	0.48216	0.38688	0.43047	0.43840	0.15697	0.39641	0.43633	0.45291	0.36573	0.58073	0.42926	0.44117	0.52080	0.65540	0.49959	0.36932	0.47721	0.39070	0.45445	0.51565	0.43634	0.44987	0.54452	0.27203	0.44322	0.42025	0.38481	0.35535	0.40104	0.54781	0.44198	0.37263	0.32767	0.33479	0.51750	0.50839	0.42842	0.44124	0.45096	0.42172	0.41874	0.43151	0.40701	0.44167	0.39292	0.46729	0.51643	0.44462	0.36187	0.40222	0.28430	0.45214	0.37265	0.46372	0.37740	0.58101	0.44745	0.42893	0.42281	0.44455	0.53071	0.41084	0.42257	0.51029	0.40059	0.40701	0.40753	0.35458	0.50903	0.43099	
